horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
1,fragile_growth,ndx_new_252d_high_low_spread_pct_chg_3p,breadth_concentration,0.034175490033995115,0.06166256564761689,0.027487075613621778,0.3047635452914769,37,23,0.3047635452914769
1,fragile_growth,qqew_vs_qqq_nav,breadth_concentration,0.7720914407527573,0.7222880163654145,-0.049803424387342754,-0.30306082644087634,37,23,0.30306082644087634
1,fragile_growth,qqq_rv_6p,qqq_state,0.2043302264890086,0.22245124549573259,0.018121019006724,0.3005540235595539,37,23,0.3005540235595539
1,fragile_growth,vix_chg_1p,cross_asset,-2.930540540540541,-1.6286952439283284,1.3018452966122125,0.2922654348397419,37,23,0.2922654348397419
1,fragile_growth,spy_ret_3p,cross_asset,0.028351207917349297,0.04234490697447676,0.01399369905712746,0.24970629766116453,37,23,0.24970629766116453
1,fragile_growth,qqq_ret_12p,qqq_state,0.07667410782282354,0.11920732156123263,0.0425332137384091,0.23433972480570217,36,22,0.23433972480570217
1,fragile_growth,qqq_above_sma10p,qqq_state,0.7297297297297297,0.8260869565217391,0.09635722679200942,0.22591391907902014,37,23,0.22591391907902014
1,fragile_growth,dgs2_level_z,macro_rates,0.09839287657981119,-0.19790356651127353,-0.2962964430910847,-0.21614275096663754,35,22,0.21614275096663754
1,fragile_growth,t5yie_chg_3p,macro_rates,-0.1245945945945946,-0.049999999999999996,0.07459459459459461,0.21023924473658492,37,23,0.21023924473658492
1,fragile_growth,qqq_drawdown_3p,qqq_state,-0.0097861191177179,-0.006057695477231407,0.0037284236404864935,0.20937021056550734,37,23,0.20937021056550734
1,fragile_growth,qqq_dist_sma10p,qqq_state,0.03510470407424099,0.04910320485680727,0.01399850078256628,0.1900423242257475,37,23,0.1900423242257475
1,fragile_growth,qqq_ret_1p,qqq_state,0.040429100654625565,0.050145719734395675,0.00971661907977011,0.18171128770180003,37,23,0.18171128770180003
1,fragile_growth,ndx_pct_above_sma50,breadth_concentration,0.7164054030094026,0.738668033549639,0.02226263054023636,0.15306322787016136,37,23,0.15306322787016136
1,fragile_growth,dgs10_chg_3p,macro_rates,-0.35270270270270276,-0.3039130434782608,0.04878965922444195,0.1525303096855045,37,23,0.1525303096855045
1,fragile_growth,dxy_ret_3p,cross_asset,-0.005269689327240187,-0.010986725062690982,-0.0057170357354507945,-0.1523888687102502,37,23,0.1523888687102502
1,fragile_growth,ndx_new_252d_high_low_spread_pct,breadth_concentration,0.059797523731807065,0.06897232125630329,0.009174797524496223,0.14018953286647484,37,23,0.14018953286647484
1,fragile_growth,nfci_level_z,macro_credit,0.7130941034650573,0.5248937144842398,-0.18820038898081748,-0.13384762180676893,35,22,0.13384762180676893
1,fragile_growth,rsafs_yoy_chg_3p,macro_growth,-0.011759873290948589,-0.016132750605345435,-0.004372877314396846,-0.127250323401123,35,22,0.127250323401123
1,fragile_growth,yield_curve_10y2y_chg_3p,macro_rates,-0.08675675675675683,-0.0517391304347826,0.03501762632197423,0.12707708386862565,37,23,0.12707708386862565
1,fragile_growth,t10yie_chg_3p,macro_rates,-0.0935135135135135,-0.060434782608695656,0.033078730904817846,0.12654777977370152,37,23,0.12654777977370152
1,fragile_growth,ndx_net_advancers_pct,breadth_concentration,0.14763485270125468,0.09267882797112914,-0.054956024730125536,-0.11306447048430196,37,23,0.11306447048430196
1,fragile_growth,baa10y_level_z,macro_credit,0.33767823512548695,0.4642596966376471,0.12658146151216015,0.10891512009545763,35,22,0.10891512009545763
1,fragile_growth,breakeven_curve_10y5y_level_z,macro_rates,0.2734627473225452,0.14369430750649378,-0.12976843981605143,-0.1084981935072933,35,22,0.1084981935072933
1,fragile_growth,qqq_drawdown_12p,qqq_state,-0.05247153160550077,-0.06278122501311961,-0.010309693407618843,-0.10795700748859825,37,23,0.10795700748859825
1,fragile_growth,dgs10_level_z,macro_rates,-0.6719645854767886,-0.5253321130956558,0.14663247238113286,0.10766731040846897,35,22,0.10766731040846897
1,fragile_growth,qqq_ret_6p,qqq_state,0.044047905452927937,0.033646013248788235,-0.010401892204139701,-0.0971812888949017,37,23,0.0971812888949017
1,fragile_growth,agg_ret_3p,cross_asset,0.024875076250179116,0.02651031650113876,0.001635240250959645,0.08553561270444344,37,23,0.08553561270444344
1,fragile_growth,ndx_pct_above_sma200,breadth_concentration,0.6616468718074149,0.6486377262132403,-0.013009145594174543,-0.07803038338193434,37,23,0.07803038338193434
1,fragile_growth,policy_rate_chg_3p,macro_rates,0.0505405405405405,0.010869565217391314,-0.039670975323149185,-0.06922580524238993,37,23,0.06922580524238993
1,fragile_growth,ndx_net_advancers_pct_chg_3p,breadth_concentration,0.24288288963943172,0.20029988577894434,-0.042583003860487384,-0.0631080019262551,37,23,0.0631080019262551
1,fragile_growth,real_yield_10y_chg_3p,macro_rates,-0.2591891891891892,-0.24347826086956528,0.015710928319623924,0.05466251632952297,37,23,0.05466251632952297
1,fragile_growth,move_chg_1p,cross_asset,-4.657327246756757,-5.199604878920686,-0.5422776321639295,-0.03629075954733729,37,23,0.03629075954733729
1,fragile_growth,baa10y_chg_3p,macro_credit,0.06486486486486484,0.05434782608695658,-0.010517038777908258,-0.03619584061356885,37,23,0.03619584061356885
1,fragile_growth,dgs2_chg_3p,macro_rates,-0.26594594594594595,-0.2521739130434782,0.013772032902467757,0.036176914092915624,37,23,0.036176914092915624
1,fragile_growth,lqd_ret_3p,cross_asset,0.0371822743609855,0.0383745535107357,0.0011922791497502028,0.03491035453695484,37,23,0.03491035453695484
1,fragile_growth,lqd_agg_ratio_ret_3p,cross_asset,0.011900422839981528,0.011250210574408082,-0.0006502122655734459,-0.0339555896481098,37,23,0.0339555896481098
1,fragile_growth,qqq_rv_3p,qqq_state,0.21845644837727454,0.21548876256493568,-0.0029676858123388605,-0.030786052802468315,37,23,0.030786052802468315
1,fragile_growth,core_cpi_yoy_chg_3p,macro_growth,-0.001501018604950228,-0.0015930758859069684,-9.20572809567405e-05,-0.022278893328716493,35,22,0.022278893328716493
