horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
4,macro_tightening,move_chg_4p,cross_asset,-0.8435040212036657,3.458065385384616,4.301569406588282,0.39798853348104424,744,26,0.39798853348104424
4,macro_tightening,vix_chg_4p,cross_asset,-0.1231316250109929,1.326153076923077,1.4492847019340698,0.3906630888386339,744,26,0.3906630888386339
4,macro_tightening,dgs10_chg_13p,macro_rates,0.047755376344086026,-0.08461538461538447,-0.13237076095947048,-0.37511667529408327,744,26,0.37511667529408327
4,macro_tightening,qqq_ret_26p,qqq_state,0.09470814558059046,0.12710803677699772,0.032399891196407266,0.3712989029055022,731,26,0.3712989029055022
4,macro_tightening,agg_ret_13p,cross_asset,0.0064881205755037315,0.012994736414443785,0.006506615838940053,0.3682272303689496,744,26,0.3682272303689496
4,macro_tightening,qqq_ret_13p,qqq_state,0.04650474338641841,0.07030240802711483,0.023797664640696423,0.3483939244450552,744,26,0.3483939244450552
4,macro_tightening,real_yield_10y_chg_13p,macro_rates,0.04040322580645161,-0.041923076923076945,-0.08232630272952855,-0.2860768340627937,744,26,0.2860768340627937
4,macro_tightening,t10yie_chg_13p,macro_rates,0.007352150537634412,-0.04269230769230774,-0.05004445822994215,-0.2711082437525189,744,26,0.2711082437525189
4,macro_tightening,ndx_net_advancers_pct_chg_13p,breadth_concentration,-0.00315591993387254,-0.18747942190257347,-0.18432350196870093,-0.267473103544575,744,26,0.267473103544575
4,macro_tightening,lqd_agg_ratio_dist_sma26p,cross_asset,0.003327951623329051,0.0008419523588074629,-0.0024859992645215882,-0.26477423074739564,744,26,0.26477423074739564
4,macro_tightening,qqq_drawdown_52p,qqq_state,-0.029993167305496046,-0.020731898846661465,0.009261268458834581,0.2604616281925545,732,26,0.2604616281925545
4,macro_tightening,t5yie_chg_13p,macro_rates,0.021626344086021505,-0.03807692307692311,-0.05970326716294462,-0.24477883736837214,744,26,0.24477883736837214
4,macro_tightening,nfci_level_z,macro_credit,-0.14519535029815878,-0.4484193034771243,-0.3032239531789655,-0.2440830014656861,705,26,0.2440830014656861
4,macro_tightening,ndx_net_advancers_pct,breadth_concentration,0.050838133349389865,-0.05939724797679671,-0.11023538132618657,-0.2330782336928914,744,26,0.2330782336928914
4,macro_tightening,unrate_chg_26p,macro_growth,-0.23652530779753758,-0.3115384615384617,-0.07501315374092413,-0.2321654874606891,731,26,0.2321654874606891
4,macro_tightening,ndx_pct_above_sma200_chg_13p,breadth_concentration,0.0013543675354691128,-0.03192969781155383,-0.03328406534702295,-0.1964026918963556,744,26,0.1964026918963556
4,macro_tightening,lqd_ret_13p,cross_asset,0.010018075433442082,0.014662932099494883,0.004644856666052801,0.1699081479168437,744,26,0.1699081479168437
4,macro_tightening,core_cpi_yoy_chg_13p,macro_growth,-0.00010758436033131228,0.0005079066206622206,0.0006154909809935329,0.16491683059880222,679,26,0.16491683059880222
4,macro_tightening,ndx_new_252d_high_low_spread_pct_chg_13p,breadth_concentration,0.0003163171009145598,-0.017466237091761518,-0.01778255419267608,-0.152716596412436,744,26,0.152716596412436
4,macro_tightening,ndx_pct_above_sma50,breadth_concentration,0.627504267983663,0.5982577249299945,-0.029246543053668472,-0.15212090288888097,744,26,0.15212090288888097
4,macro_tightening,lqd_agg_ratio_ret_13p,cross_asset,0.0033652725403834527,0.0015499873143749625,-0.0018152852260084902,-0.15030903692406622,744,26,0.15030903692406622
4,macro_tightening,spy_ret_13p,cross_asset,0.0382904910449648,0.04506879435366048,0.0067783033086956795,0.14176010636114855,744,26,0.14176010636114855
4,macro_tightening,qqq_ret_4p,qqq_state,0.014825429746646622,0.020467773811215846,0.005642344064569224,0.1395351795973102,744,26,0.1395351795973102
4,macro_tightening,dgs10_level_z,macro_rates,0.2367931664447264,0.08166728447105048,-0.1551258819736759,-0.1272524084652936,706,26,0.1272524084652936
4,macro_tightening,qqq_drawdown_13p,qqq_state,-0.02386946004948364,-0.020540570916407215,0.0033288891330764264,0.10776650234914265,744,26,0.10776650234914265
4,macro_tightening,baa10y_level_z,macro_credit,-0.4788956749687716,-0.591482969599634,-0.11258729463086237,-0.09699900976759752,706,26,0.09699900976759752
4,macro_tightening,yield_curve_10y2y_chg_13p,macro_rates,-0.05115591397849463,-0.02923076923076917,0.02192514474772546,0.08958607877522486,744,26,0.08958607877522486
4,macro_tightening,qqq_rv_26p,qqq_state,0.15678028806957917,0.1535397795759993,-0.0032405084935798745,-0.08482304933255952,744,26,0.08482304933255952
4,macro_tightening,qqq_rv_13p,qqq_state,0.15167431846703605,0.1487170930147372,-0.002957225452298845,-0.05972020996236679,744,26,0.05972020996236679
4,macro_tightening,payems_yoy_chg_13p,macro_growth,-0.00048755419262728463,-0.0006275412144038586,-0.00013998702177657398,-0.04592912689147262,679,26,0.04592912689147262
4,macro_tightening,ndx_pct_above_sma200,breadth_concentration,0.7342350834168018,0.728854645806629,-0.005380437610172817,-0.03838805356924836,744,26,0.03838805356924836
4,macro_tightening,sahm_realtime_level_z,macro_growth,0.08697290365964434,0.1310050516692945,0.04403214800965015,0.03701484093299545,693,26,0.03701484093299545
4,macro_tightening,ndx_new_252d_high_low_spread_pct,breadth_concentration,0.07698662658364824,0.07431554053221026,-0.002671086051437982,-0.03145064062786671,744,26,0.03145064062786671
